0 	 Reward:  -0.001 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [1e-05] 	 Epsilon:  0.95
566000 	 Reward:  1.159 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  36 	 Duration:  0 	 Loss:  0.6468517780303955 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
566500 	 Reward:  1.131 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6691657900810242 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
567000 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6656355261802673 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
567500 	 Reward:  1.33 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6469272375106812 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
568000 	 Reward:  1.295 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6409991979598999 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
568500 	 Reward:  1.349 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6454648971557617 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
569000 	 Reward:  1.626 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6584174036979675 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
569500 	 Reward:  1.474 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6618708372116089 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
570000 	 Reward:  1.384 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6529878973960876 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
570500 	 Reward:  1.343 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6647225618362427 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
571000 	 Reward:  1.319 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6380321979522705 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
571500 	 Reward:  1.376 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6492434740066528 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
572000 	 Reward:  1.386 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6647683382034302 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
572500 	 Reward:  1.375 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6678972244262695 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
573000 	 Reward:  1.489 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6445627808570862 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
573500 	 Reward:  1.4 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6488729119300842 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
574000 	 Reward:  1.39 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6525156497955322 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
574500 	 Reward:  1.366 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6565462946891785 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
575000 	 Reward:  1.11 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6417509317398071 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
575500 	 Reward:  1.443 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.653158962726593 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
576000 	 Reward:  1.413 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.656020998954773 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
576500 	 Reward:  1.395 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6538621783256531 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
577000 	 Reward:  1.443 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6569964289665222 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
577500 	 Reward:  1.344 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6729961037635803 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
578000 	 Reward:  1.318 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6611638069152832 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
578500 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.645293116569519 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
579000 	 Reward:  1.608 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.655652642250061 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
579500 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6517198085784912 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
580000 	 Reward:  1.498 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6492743492126465 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
580500 	 Reward:  1.409 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6482396125793457 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
581000 	 Reward:  1.446 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6488410830497742 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
581500 	 Reward:  1.338 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6573926210403442 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
582000 	 Reward:  1.215 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6659753322601318 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
582500 	 Reward:  1.361 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6483540534973145 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
583000 	 Reward:  1.457 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6535274982452393 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
583500 	 Reward:  1.283 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6620784997940063 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
584000 	 Reward:  1.158 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.654438316822052 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
584500 	 Reward:  1.539 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6427488327026367 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
585000 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.647243857383728 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
585500 	 Reward:  1.288 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6640691757202148 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
586000 	 Reward:  1.495 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.662018895149231 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
586500 	 Reward:  1.401 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6631712913513184 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
587000 	 Reward:  1.517 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.649077296257019 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
587500 	 Reward:  1.513 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6664204001426697 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
588000 	 Reward:  1.359 	 Win Rate:  0.0 	 Completion:  54 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6616615653038025 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
588500 	 Reward:  1.414 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6460735201835632 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
589000 	 Reward:  1.335 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6591718196868896 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
589500 	 Reward:  1.417 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6546497344970703 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
590000 	 Reward:  1.535 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6436746716499329 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
590500 	 Reward:  1.404 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6684480905532837 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
591000 	 Reward:  1.272 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6584329605102539 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
591500 	 Reward:  1.235 	 Win Rate:  0.0 	 Completion:  45 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6606775522232056 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
592000 	 Reward:  1.441 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.660088300704956 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
592500 	 Reward:  1.329 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6632454991340637 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
593000 	 Reward:  1.474 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6534091234207153 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
593500 	 Reward:  1.439 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6607339978218079 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
594000 	 Reward:  1.401 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6466324925422668 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
594500 	 Reward:  1.325 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6636509895324707 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
595000 	 Reward:  1.379 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6624388098716736 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
595500 	 Reward:  1.431 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6606295704841614 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
596000 	 Reward:  1.301 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6565991640090942 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
596500 	 Reward:  1.347 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6463713049888611 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
597000 	 Reward:  1.503 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6686700582504272 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
597500 	 Reward:  1.383 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6604262590408325 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
598000 	 Reward:  1.332 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6627233028411865 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
598500 	 Reward:  1.318 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6579627394676208 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
599000 	 Reward:  1.567 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.652488112449646 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
599500 	 Reward:  1.436 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6566910743713379 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
600000 	 Reward:  1.243 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6541485786437988 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
600500 	 Reward:  1.313 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6455808877944946 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
601000 	 Reward:  1.488 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.642333984375 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
601500 	 Reward:  1.322 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.632466197013855 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
602000 	 Reward:  1.367 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6534422636032104 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
602500 	 Reward:  1.494 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6531995534896851 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
603000 	 Reward:  1.251 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6534269452095032 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
603500 	 Reward:  1.437 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6491272449493408 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
604000 	 Reward:  1.296 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6384673118591309 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
604500 	 Reward:  1.3 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6520904302597046 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
605000 	 Reward:  1.369 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6750786304473877 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
605500 	 Reward:  1.465 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6506838798522949 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
606000 	 Reward:  1.504 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6581392884254456 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
606500 	 Reward:  1.395 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6416671872138977 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
607000 	 Reward:  1.354 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6389452219009399 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
607500 	 Reward:  1.489 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6493535041809082 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
608000 	 Reward:  1.376 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.645909309387207 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
608500 	 Reward:  1.708 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6600183844566345 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
609000 	 Reward:  1.279 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6533632278442383 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
609500 	 Reward:  1.385 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.648327648639679 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
610000 	 Reward:  1.359 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6510145664215088 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
610500 	 Reward:  1.268 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.663881242275238 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
611000 	 Reward:  1.445 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6488416194915771 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
611500 	 Reward:  1.346 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6661057472229004 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
612000 	 Reward:  1.224 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6531069278717041 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
612500 	 Reward:  1.308 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6497210264205933 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
613000 	 Reward:  1.426 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6571336984634399 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
613500 	 Reward:  1.43 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.659250020980835 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
614000 	 Reward:  1.387 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6658316850662231 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
614500 	 Reward:  1.348 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6526939868927002 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
615000 	 Reward:  1.495 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6753330230712891 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
615500 	 Reward:  1.68 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.647498607635498 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
616000 	 Reward:  1.334 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6629923582077026 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
616500 	 Reward:  1.604 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6553725004196167 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
617000 	 Reward:  1.532 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.64926677942276 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
617500 	 Reward:  1.318 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.670602560043335 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
618000 	 Reward:  1.458 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6602075099945068 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
618500 	 Reward:  1.281 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6582860946655273 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
619000 	 Reward:  1.345 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6478646993637085 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
619500 	 Reward:  1.395 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6446325778961182 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
620000 	 Reward:  1.337 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.658495306968689 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
620500 	 Reward:  1.447 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.650494396686554 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
621000 	 Reward:  1.4 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6569145917892456 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
621500 	 Reward:  1.415 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6457003355026245 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
622000 	 Reward:  1.531 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.651591956615448 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
622500 	 Reward:  1.366 	 Win Rate:  0.0 	 Completion:  46 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6562676429748535 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
623000 	 Reward:  1.489 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6574934124946594 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
623500 	 Reward:  1.425 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6481962203979492 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
624000 	 Reward:  1.608 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6480902433395386 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
624500 	 Reward:  1.412 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6530400514602661 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
625000 	 Reward:  1.447 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6481882333755493 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
625500 	 Reward:  1.213 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6527798771858215 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
626000 	 Reward:  1.47 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6571542024612427 	 LR:  [3.276800000000002e-06] 	 Epsilon:  0.6302494097246091
